Date,Region,Place,Trigger,Weak Layer,Depth,Width,Vertical,Aspect,Elevation,Coordinates,Caught,Carried,Buried - Partly,Buried - Fully,Injured,Killed
02/14/2010,Logan,Naomi Trail,Snowmobiler,New Snow/Old Snow Interface,"18""",100,Unknown,East,8900,"0.000000000000, 0.000000000000",,,,,,
02/14/2010,Uintas,Giant Steps,Unknown,Facets,2',100,300,Northeast,10400,"40.846216000000, -111.064997000000",,,,,,
02/14/2010,Logan,Naomi Trail,Snowmobiler,New Snow/Old Snow Interface,"20""",Unknown,Unknown,Northeast,9200,"0.000000000000, 0.000000000000",,,,,,
02/14/2010,Salt Lake,No Name Bowl,Skier,Surface Hoar,"12""",150,Unknown,North,9300,"0.000000000000, 0.000000000000",,,,,,
02/14/2010,Logan,3rd Sister,Skier,Surface Hoar,"18""",350,200,Northeast,8400,"0.000000000000, 0.000000000000",,,,,,
02/14/2010,Salt Lake,West Willow,Skier,Surface Hoar,unknown,100,200,East,9500,"0.000000000000, 0.000000000000",,,,,,
02/14/2010,Salt Lake,Wolverine Peak,Skier,,2',Unknown,Unknown,Southeast,Unknown,"0.000000000000, 0.000000000000",,,,,,
02/14/2010,Salt Lake,Park City Ridgeline,Skier,Surface Hoar,"12""",200,Unknown,East,Unknown,"0.000000000000, 0.000000000000",,,,,,
02/14/2010,Salt Lake,Tri County Peak,Skier,,2',Unknown,300,Southeast,9800,"40.618448000000, -111.556807000000",,,,,,
02/14/2010,Salt Lake,Patsy Marly,Skier,,"18""",Unknown,800,South,10200,"40.584682000000, -111.604734000000",,,,,,
02/13/2010,Ogden,Banana Chute,Snowboarder,,"18""",30,Unknown,,9400,"41.204554000000, -111.884766000000",,,,,,
02/13/2010,Ogden,Cold Canyon Basin,Skier,Surface Hoar,"6""",200,50,Northeast,Unknown,"0.000000000000, 0.000000000000",,,,,,
02/13/2010,Salt Lake,west porter,Snowboarder,,"6""",50,350,North,8500,"40.673152000000, -111.718383000000",,,,,,
02/13/2010,Salt Lake,Murdock Peak,Skier,Surface Hoar,"6""",200,200,North,9000,"0.000000000000, 0.000000000000",,,,,,
02/13/2010,Logan,Dog Leg Trees,Skier,Surface Hoar,"12""",50,80,North,7900,"41.684259000000, -111.733189000000",,,,,,
02/13/2010,Salt Lake,Lambs,Skier,Surface Hoar,"16""",300,600,Northeast,8700,"40.700515000000, -111.655508000000",,,,,,
02/13/2010,Logan,Tony Grove Lake,Snowmobiler,,"12""",30,Unknown,East,8100,"41.894195000000, -111.646242000000",,,,,,
02/13/2010,Salt Lake,West Desolation Ridge,Skier,Surface Hoar,"12""",200,Unknown,North,9500,"40.655829000000, -111.611948000000",,,,,,
02/13/2010,Logan,Mt. Magog,Unknown,New Snow/Old Snow Interface,"12""",Unknown,Unknown,East,9600,"0.000000000000, 0.000000000000",,,,,,
02/13/2010,Logan,Mt Jardine,Natural,Facets,4.5',1/2 mile,Unknown,South,9200,"41.829665000000, -111.705379000000",,,,,,
02/13/2010,Logan,Beirdneau Peak,Natural,Facets,unknown,400,Unknown,East,8800,"41.793201000000, -111.692505000000",,,,,,
02/13/2010,Salt Lake,Santiago,Skier,Surface Hoar,"6""",50,500,Northeast,8300,"40.621477000000, -111.693964000000",,,,,,
02/13/2010,Salt Lake,Twin Lakes Pass,Skier,New Snow/Old Snow Interface,"8""",50,200,South,10400,"0.000000000000, 0.000000000000",1,,,,,
02/13/2010,Logan,Cottonwood,Skier,Surface Hoar,"18""",100,Unknown,North,8000,"0.000000000000, 0.000000000000",,,,,,
02/13/2010,Logan,Dog Leg,Skier,Surface Hoar,"12""",150,1250,North,8900,"41.679002000000, -111.730485000000",,,,,,
02/13/2010,Salt Lake,Butler Fork,Skier,,"10""",200,150,North,8900,"40.661749000000, -111.638552000000",,,,,,
02/13/2010,Salt Lake,Butler Fork,Unknown,,"12""",200,250,Northeast,9300,"40.672208000000, -111.658001000000",,,,,,
02/13/2010,Salt Lake,Emma Ridges,Skier,,unknown,80,Unknown,Southeast,Unknown,"40.596163000000, -111.638045000000",,,,,,
02-12-10,Salt Lake,Mill B South,Skier,Surface Hoar,3',200,400,Northeast,9000,"40.610238000000, -111.711473000000",,,,,,
02-12-10,Logan,Secret Slot,Unknown,Surface Hoar,"12""",100,450,North,8600,"41.886464000000, -111.643667000000",,,,,,
02-12-10,Salt Lake,Lambs,Skier,Surface Hoar,"6""",300,800,North,8800,"40.697001000000, -111.650401000000",,,,,,
02-12-10,Logan,Miller Bowl-south,Skier,Surface Hoar,"12""",150,500,North,8800,"41.886145000000, -111.645255000000",,,,,,
02-12-10,Logan,"3rd Knob, Beaver Mountain-backside",Snowboarder,Surface Hoar,"12""",20,50,East,7700,"41.953139000000, -111.552987000000",,,,,,
02-12-10,Moab,observer low left Noriegas,Natural,Surface Hoar,"14""",100,400,Northeast,10100,"38.462965000000, -109.270792000000",,,,,,
02-11-10,Salt Lake,Todds Bowl,Skier,Surface Hoar,unknown,50,Unknown,North,Unknown,"40.693915000000, -111.602468000000",,,,,,
02-11-10,Logan,Tony Grove,Snowboarder,Surface Hoar,"12""",100,700,North,9200,"0.000000000000, 0.000000000000",,,,,,
02-11-10,Salt Lake,Argenta,Natural,,unknown,Unknown,Unknown,North,10000,"40.627699000000, -111.668043000000",,,,,,
02-07-10,Ogden,Farmington Canyon,Unknown,Surface Hoar,"12""",20,60,North,8000,"40.983559000000, -111.822796000000",,,,,,
02-07-10,Logan,Temple Fork Junction,Unknown,Facets,2',80,200,Northeast,6000,"41.835800000000, -111.596499000000",,,,,,
02-07-10,Salt Lake,Days Headwall,Skier,,"20""",100,Unknown,North,9800,"40.600976000000, -111.634775000000",,,,,,
02-07-10,Salt Lake,Porter Fork,Skier,Facets,unknown,Unknown,800,Northwest,9300,"0.000000000000, 0.000000000000",,,,,,
02-07-10,Salt Lake,Porter Fork,Skier,,2',400,1750,Northwest,9900,"40.668921000000, -111.686540000000",1,1,,,1,
02-07-10,Salt Lake,Alexander Basin,Unknown,Depth Hoar,"18""",Unknown,500,North,9300,"40.676179000000, -111.674223000000",1,1,,,1,
02-07-10,Ogden,Snowbasin Backcountry,Natural,New Snow/Old Snow Interface,unknown,70,200,Northeast,9200,"0.000000000000, 0.000000000000",,,,,,
02-07-10,Logan,Logan Peak,Snowmobiler,Facets,4',1/4 mile,800,North,9400,"41.716108000000, -111.704521000000",,,,,,
02-07-10,Logan,Providence Lake,Snowmobiler,Facets,4.5',500,250,Northeast,8900,"41.702877000000, -111.705422000000",,,,,,
02-07-10,Uintas,Uintas,Snowmobiler,Facets,3',350,400,Northeast,10400,"40.833814000000, -111.001396000000",,,,,,
02-07-10,Logan,Dog Leg Trees,Unknown,Surface Hoar,"12""",60,200,North,8000,"41.681598000000, -111.728725000000",,,,,,
02-06-10,Logan,Cave Hollow,Snowmobiler,Facets,3',700,600,East,8900,"41.698423000000, -111.693320000000",,,,,,
02-06-10,Salt Lake,Kessler Peak,Skier,Facets,unknown,70,Unknown,West,10100,"40.625121000000, -111.670485000000",1,1,1,,,
02-06-10,Ogden,Cutler Ridge,Skier,Surface Hoar,"20""",300,300,Northeast,6500,"41.381188000000, -111.926351000000",,,,,,
02-06-10,Salt Lake,Porter Fork,Skier,Depth Hoar,3',20,250,North,9400,"0.000000000000, 0.000000000000",,,,,,
02-05-10,Provo,Mill Canyon Peak,Skier,Facets,"8""",50,80,North,10300,"40.500356000000, -111.579123000000",,,,,,
02-04-10,Skyline,Skyline,Unknown,,unknown,100,400,North,9800,"39.593973000000, -111.298276000000",,,,,,
02-04-10,Uintas,Soapstone Pass,Unknown,Facets,2.5',Unknown,500,North,9500,"40.530883000000, -111.002503000000",,,,,,
02-03-10,Salt Lake,Porter Fork,Skier,,3',10,40,,7200,"0.000000000000, 0.000000000000",,,,,,
02-03-10,Ogden,Cutler Ridge,Unknown,,unknown,Unknown,Unknown,North,Unknown,"0.000000000000, 0.000000000000",,,,,,
02-03-10,Ogden,North Ogden Divide,Unknown,Surface Hoar,"10""",Unknown,Unknown,North,6000,"41.317003000000, -111.910549000000",,,,,,
02-03-10,Ogden,Cutler Ridge,Unknown,,unknown,Unknown,Unknown,,Unknown,"41.381426000000, -111.928865000000",,,,,,
02-02-10,Ogden,Cutler Ridge,Unknown,,"12""",60,Unknown,North,6000,"41.388175000000, -111.929226000000",1,1,,,,
02-02-10,Salt Lake,Grandview Peak,Unknown,,unknown,Unknown,Unknown,,Unknown,"40.856474000000, -111.755075000000",,,,,,
02-01-10,Logan,Logan Canyon,Natural,,"10""",Unknown,Unknown,North,6000,"0.000000000000, 0.000000000000",,,,,,
02-01-10,Salt Lake,Python Chutes,Snowboarder,Facets,4',40,150,North,9400,"40.654011000000, -111.584959000000",3,,,,,
02-01-10,Logan,Double Top-south,Natural,Facets,4',350,250,East,9500,"41.972605000000, -111.659074000000",,,,,,
02-01-10,Salt Lake,Salt Lake,Unknown,,"18""",30,60,North,5600,"0.000000000000, 0.000000000000",,,,,,
01/31/2010,Logan,Central Wood Camp Bowls,Natural,Facets,4.5',1/4 mile,2250,Northeast,8600,"41.811851000000, -111.668644000000",,,,,,
01/31/2010,Ogden,North Ogden Divide,Unknown,,"12""",100,Unknown,Northeast,6800,"41.316207000000, -111.894679000000",,,,,,
01/31/2010,Ogden,Cutler Ridge,Skier,Surface Hoar,"12""",40,400,Northeast,7900,"0.000000000000, 0.000000000000",,,,,,
01/31/2010,Ogden,Ogden,Natural,New Snow/Old Snow Interface,"6""",Unknown,50,North,5100,"41.244366000000, -111.892130000000",,,,,,
01/31/2010,Ogden,Ogden,Skier,New Snow/Old Snow Interface,"6""",30,100,North,6700,"41.382986000000, -111.769834000000",,,,,,
01/30/2010,Logan,Rodeo Grounds-south,Snowmobiler,Facets,4',450,500,East,9500,"41.711907000000, -111.716447000000",,,,,,
01/30/2010,Salt Lake,Under Mt. Gog  East,Snowmobiler,Facets,3',125,150,East,8300,"41.929001000000, -111.643749000000",,,,,,
01/30/2010,Salt Lake,"White Pine Knob, NW ridge low",Snowmobiler,Facets,2',250,300,North,8100,"41.928139000000, -111.635080000000",,,,,,
01/30/2010,Logan,"Mt. Magog, South Ridge",Snowmobiler,Facets,5',300,Unknown,Northeast,8400,"41.910444000000, -111.648808000000",,,,,,
01/30/2010,Salt Lake,Salt Lake,Unknown,,3',100,Unknown,Northeast,8800,"40.657918000000, -111.542730000000",,,,,,
01/29/2010,Provo,Mary Ellen,Explosive,,2',350,1000,East,11400,"40.539993000000, -111.644268000000",,,,,,
01/29/2010,Provo,Snake Creek,Snowmobiler,Facets,3',450,800,North,10000,"40.581530000000, -111.568522000000",1,1,1,,,
01/29/2010,Salt Lake,Box Canyon,Unknown,,unknown,Unknown,Unknown,Northeast,8700,"0.000000000000, 0.000000000000",,,,,,
01/29/2010,Salt Lake,Grandview Peak,Snowmobiler,Facets,3.5',250,1000,North,9000,"40.856199868806, -111.754991041400",1,1,,1,,1
01/28/2010,Salt Lake,Toledo Peak,Natural,,unknown,Unknown,Unknown,West,10200,"40.598085000000, -111.648946000000",,,,,,
01/28/2010,Provo,Mary Ellen,Explosive,,3',900,500,,Unknown,"0.000000000000, 0.000000000000",,,,,,
01/28/2010,Uintas,Giant Steps,Explosive,Facets,unknown,Unknown,500,Northeast,10300,"0.000000000000, 0.000000000000",,,,,,
01/28/2010,Salt Lake,Yellowjacket Gulch,Skier,Facets,3',200,1000,North,9100,"40.679727000000, -111.687870000000",,,,,,
01/28/2010,Salt Lake,Murdock Peak,Skier,Facets,2.5',500,1000,Northeast,9500,"40.693915000000, -111.604099000000",,,,,,
01/27/2010,Salt Lake,Mt Aire,Natural,,unknown,60,400,North,Unknown,"0.000000000000, 0.000000000000",,,,,,
01/27/2010,Salt Lake,Big Cottonwood Canyon,,,"6""",40,20,Southwest,6100,"40.627731000000, -111.742201000000",,,,,,
01/27/2010,Salt Lake,Meadows,Skier,Facets,3',200,600,East,8600,"40.617112000000, -111.623840000000",1,1,,1,,1
01/27/2010,Salt Lake,Bullen Basin,Snowmobiler,Facets,4',150,350,East,9600,"41.918373000000, -111.674566000000",,,,,,
01/27/2010,Salt Lake,Wilson Chutes,Skier,Facets,3',1/4 mile,800,Northeast,9800,"40.673413000000, -111.670833000000",,,,,,
01/27/2010,Salt Lake,Yellowjacket Gulch,Skier,Facets,3.5',600,800,North,9200,"40.679108000000, -111.686840000000",1,1,,,,
01/27/2010,Logan,Hells Canyon,Skier,,unknown,Unknown,Unknown,North,8200,"0.000000000000, 0.000000000000",2,2,,,1,
01/25/2010,Salt Lake,Wilson Glade,Skier,,2.5',350,Unknown,Northeast,9800,"40.671167000000, -111.680918000000",,,,,,
01/25/2010,Salt Lake,Salt Lake,Explosive,Facets,"4""",Unknown,1000,Northeast,10000,"40.622031000000, -111.663666000000",,,,,,
01/25/2010,Salt Lake,Neffs,Skier,Facets,3',300,1000,Northwest,9000,"0.000000000000, 0.000000000000",,,,,,
01/25/2010,Salt Lake,Big Cottonwood Canyon,Unknown,Facets,unknown,100,200,Northeast,9000,"40.603261000000, -111.592465000000",1,1,1,,,
01/25/2010,Salt Lake,Dutch Draw,Snowboarder,Facets,3',20,200,East,9900,"0.000000000000, 0.000000000000",,,,,,
01/25/2010,Salt Lake,Big Cottonwood Canyon,Natural,Facets,"18""",5,Unknown,South,7100,"0.000000000000, 0.000000000000",,,,,,
01/25/2010,Salt Lake,Red Pine Canyon,Skier,Facets,unknown,1000,Unknown,Northeast,9000,"0.000000000000, 0.000000000000",,,,,,
01/25/2010,Skyline,Skyline,Natural,Facets,3',600,1250,Northeast,10000,"39.513011000000, -111.276303000000",,,,,,
01/25/2010,Logan,Naomi Trail,Unknown,Facets,4',50,150,East,8400,"41.901697000000, -111.645980000000",,,,,,
01/24/2010,Uintas,Uintas,Snowmobiler,Facets,"3""",125,400,Northeast,10100,"40.813939000000, -110.913506000000",,,,,,
01/24/2010,Ogden,Hells Canyon,Skier,Facets,2',100,1500,Northeast,8600,"41.215563000000, -111.873307000000",1,1,1,,1,1
01/24/2010,Salt Lake,West Monitor,Snowboarder,Facets,3',1/2 mile,900,,Unknown,"0.000000000000, 0.000000000000",,,,,,
01/24/2010,Uintas,Mill Hollow,Natural,Facets,2.5',Unknown,Unknown,North,10000,"0.000000000000, 0.000000000000",,,,,,
01/24/2010,Salt Lake,West Desolation Ridge,Skier,Facets,3',1/2 mile,800,North,9600,"40.655183000000, -111.611180000000",,,,,,
01/24/2010,Uintas,Current Creek,Natural,Facets,3',700,1000,Northeast,9800,"0.000000000000, 0.000000000000",,,,,,
01/24/2010,Logan,Temple Fork Junction,Natural,,2.5',400,350,Northeast,6000,"41.837755000000, -111.596804000000",,,,,,
01/24/2010,Logan,pull-out east side,Unknown,Facets,2',150,70,West,6800,"41.949437000000, -111.544747000000",,,,,,
01/24/2010,Ogden,Cold Water,Skier,Facets,5',250,Unknown,North,9000,"0.000000000000, 0.000000000000",,,,,,
01/24/2010,Salt Lake,Salt Lake,Unknown,,unknown,Unknown,Unknown,Southwest,9700,"40.631868000000, -111.579208000000",,,,,,
01/24/2010,Logan,Logan Peak,Unknown,Facets,4',1/2 mile,800,North,9400,"41.713097000000, -111.702375000000",,,,,,
01/24/2010,Salt Lake,Salt Lake,Unknown,Facets,"18""",30,40,East,7300,"0.000000000000, 0.000000000000",,,,,,
01/24/2010,Salt Lake,Ski areas,,Facets,unknown,Unknown,Unknown,Northwest,8200,"0.000000000000, 0.000000000000",,,,,,
01/24/2010,Logan,Hells Kitchen-Steep Hollow Ridge,Natural,Facets,3.5',150,Unknown,Northeast,8300,"41.964623000000, -111.614094000000",,,,,,
01/24/2010,Salt Lake,MacDonalds Draw,Skier,Facets,2',100,Unknown,North,9300,"0.000000000000, 0.000000000000",1,1,1,,,
01/24/2010,Salt Lake,Bear Trap,Skier,Facets,3',200,Unknown,West,9500,"0.000000000000, 0.000000000000",1,1,1,,,
01/24/2010,Logan,Rock Bowl,Natural,Facets,4',1/4 mile,800,North,9200,"41.888477000000, -111.651478000000",,,,,,
01/24/2010,Logan,Hells Canyon,Unknown,Facets,2',50,Unknown,Northeast,7200,"0.000000000000, 0.000000000000",,,,,,
01/24/2010,Logan,"Cornice Ridge, Big Cornice",Natural,Facets,4',1/2 mile,Unknown,North,9400,"41.891863000000, -111.661735000000",,,,,,
01/23/2010,Salt Lake,"Parleys Peak, Pass",Skier,Facets,3',200,Unknown,Northeast,Unknown,"0.000000000000, 0.000000000000",,,,,,
01/23/2010,Logan,Miller Bowl,Natural,Facets,2',800,600,North,8800,"41.886459000000, -111.646066000000",,,,,,
01/23/2010,Salt Lake,Francis Peak Ridgeline,Natural,,,Unknown,Unknown,,Unknown,"0.000000000000, 0.000000000000",,,,,,
01/23/2010,Salt Lake,MacDonalds Draw,Natural,,4',150,Unknown,Northwest,9600,"40.645903000000, -111.580324000000",,,,,,
01/23/2010,Salt Lake,Cardiac Bowl,Natural,,unknown,1/2 mile,Unknown,Northeast,10600,"40.592513000000, -111.666112000000",,,,,,
01/23/2010,Uintas,Tower Mountain,Snowmobiler,Facets,unknown,Unknown,Unknown,Northeast,10000,"40.405575000000, -111.111191000000",,,,,,
01/23/2010,Salt Lake,Big Mac,Explosive,Facets,3',400,800,Northeast,9800,"40.649969000000, -111.586822000000",,,,,,
01/23/2010,Salt Lake,Powder Park,Skier,,2',70,50,Southwest,9600,"40.657099000000, -111.604374000000",,,,,,
01/23/2010,Salt Lake,Butler Basin,Natural,Facets,unknown,Unknown,Unknown,Northeast,10000,"40.666870000000, -111.683536000000",,,,,,
01/23/2010,Ogden,Ogden Mountains,Unknown,,unknown,Unknown,Unknown,West,9000,"0.000000000000, 0.000000000000",1,1,1,,,
01/23/2010,Salt Lake,High Ivory,Natural,Facets,unknown,Unknown,Unknown,Northeast,Unknown,"40.607687000000, -111.667648000000",,,,,,
01/23/2010,Ogden,road cuts,Unknown,,"10""",50,10,,5800,"0.000000000000, 0.000000000000",,,,,,
01/23/2010,Ogden,Ogden Mountains,Unknown,New Snow,unknown,Unknown,Unknown,Southeast,8300,"0.000000000000, 0.000000000000",,,,,,
01/23/2010,Salt Lake,Ivory Flakes,Natural,Facets,unknown,Unknown,Unknown,Northeast,10400,"40.604700000000, -111.667957000000",,,,,,
01/23/2010,Salt Lake,Thaynes,Natural,,unknown,150,Unknown,Northeast,9000,"0.000000000000, 0.000000000000",,,,,,
01/23/2010,Ogden,Ogden Mountains,Unknown,,unknown,Unknown,Unknown,East,8000,"0.000000000000, 0.000000000000",,,,,,
01/23/2010,Salt Lake,Ski area control work,Explosive,Facets,5',Unknown,Unknown,North,Unknown,"0.000000000000, 0.000000000000",,,,,,
01/23/2010,Uintas,Mill Hollow Slide Path,Snowmobiler,Facets,unknown,350,200,Northeast,8500,"0.000000000000, 0.000000000000",,,,,,
01/23/2010,Provo,Outhouse,Natural,,3',150,600,East,9600,"40.541097000000, -111.635445000000",,,,,,
01/23/2010,Salt Lake,Salt Lake,Snowboarder,Facets,2.5',700,600,Northwest,9200,"40.606720000000, -111.575346000000",,,,,,
01/23/2010,Ogden,Wolf Creek Pass,Natural,Facets,unknown,150,100,West,8300,"40.515561000000, -111.052766000000",,,,,,
01/23/2010,Logan,Gibson Canyon,Natural,Facets,4',1/4 mile,2500,Northeast,8500,"41.681053000000, -112.016344000000",,,,,,
01/23/2010,Logan,Beaver Backside parking,Snowboarder,Facets,2',60,Unknown,East,6900,"41.952660000000, -111.545348000000",,,,,,
01/23/2010,Logan,East Faces-Wellsville Range,Natural,,5',1/4 mile,2500,Northeast,6000,"41.679675000000, -112.006774000000",,,,,,
01/23/2010,Provo,Provo Canyon,Natural,Facets,unknown,Unknown,Unknown,North,Unknown,"0.000000000000, 0.000000000000",,,,,,
01/23/2010,Provo,UFO Bowls,Natural,,unknown,Unknown,1000,Northeast,9800,"40.417515000000, -111.630020000000",,,,,,
01/23/2010,Provo,Deer Creek Dam Chute,Explosive,New Snow/Old Snow Interface,3',Unknown,1000,Northwest,6400,"40.402484000000, -111.521573000000",,,,,,
01/23/2010,Salt Lake,Park City Ridgeline,Unknown,Facets,4.5',350,Unknown,North,9000,"0.000000000000, 0.000000000000",,,,,,
01/23/2010,Salt Lake,Georges Bowl,Skier,Facets,5',200,800,Northeast,9800,"40.613594000000, -111.668816000000",,,,,,
01/23/2010,Salt Lake,Upper Mill Creek,Natural,Facets,4',Unknown,Unknown,,Unknown,"0.000000000000, 0.000000000000",,,,,,
01/22/2010,Uintas,Uintas,Natural,Facets,"3""",100,350,North,11000,"40.871404000000, -110.994873000000",,,,,,
01/22/2010,Salt Lake,Salt Lake,Skier,Facets,2.5',600,900,Northeast,9300,"40.606655000000, -111.574917000000",1,1,,1,1,
01/22/2010,Salt Lake,Short Swing,Natural,Facets,"18""",40,Unknown,North,9200,"40.649225000000, -111.623197000000",,,,,,
01/22/2010,Salt Lake,Brighton Hill,Snowboarder,,2.5',600,900,Northwest,9100,"40.606948000000, -111.575432000000",1,1,,1,1,
01/22/2010,Salt Lake,10420,Skier,,3.5',200,Unknown,Northwest,9600,"0.000000000000, 0.000000000000",,,,,,
01/22/2010,Salt Lake,Willows,Skier,Facets,unknown,200,100,Northeast,9600,"0.000000000000, 0.000000000000",,,,,,
01/22/2010,Salt Lake,Ski areas,Unknown,Facets,unknown,Unknown,Unknown,Northwest,8400,"0.000000000000, 0.000000000000",,,,,,
01/21/2010,Salt Lake,Catherines,Skier,Density Change,"10""",60,450,North,9500,"40.585441000000, -111.603627000000",,,,,,
01/21/2010,Provo,Slide Canyon,Natural,Facets,2',125,Unknown,Northeast,9900,"40.366002000000, -111.617661000000",,,,,,
01/21/2010,Logan,"4th Sister Ridge, low",Snowboarder,Facets,2',100,200,North,8000,"41.868091000000, -111.666455000000",1,1,,,,
01/21/2010,Salt Lake,Hidden Canyon,Skier,New Snow,"18""",50,200,Northeast,9600,"40.597792000000, -111.568909000000",1,1,,,,
01/21/2010,Salt Lake,Park City Ridgeline,Unknown,Facets,2.5',25,Unknown,East,9000,"0.000000000000, 0.000000000000",1,,,,,
01/21/2010,Logan,"4th Sister Ridge, low",Skier,Facets,2',40,200,North,8000,"41.868219000000, -111.666756000000",,,,,,
01/21/2010,Salt Lake,Y Coulior,Natural,,unknown,Unknown,Unknown,North,Unknown,"40.559558000000, -111.726408000000",,,,,,
01/21/2010,Salt Lake,Cardiff Peak,Skier,Facets,4',Unknown,Unknown,North,10200,"40.595511000000, -111.653023000000",1,1,1,,1,
01/20/2010,Salt Lake,Scotts Peak,Skier,,2',300,600,Northeast,10000,"40.625158000000, -111.567106000000",,,,,,
01/20/2010,Salt Lake,Main Days,Skier,,"18""",200,400,Northeast,10400,"40.604863000000, -111.643410000000",1,1,,,,
01/20/2010,Salt Lake,Days Headwall,Natural,Facets,"16""",200,400,North,10100,"40.599291000000, -111.640620000000",,,,,,
01/20/2010,Salt Lake,Lake Desolation,Skier,Facets,2',100,500,Northwest,9800,"40.657983000000, -111.596632000000",,,,,,
01/20/2010,Salt Lake,East Bowl,Skier,,"18""",30,60,West,10000,"40.601800000000, -111.616416000000",,,,,,
01/19/2010,Salt Lake,10420,Skier,Facets,2.5',100,300,North,9300,"40.606068000000, -111.573415000000",,,,,,
01/19/2010,Salt Lake,Lake Lakawaxen,Skier,Density Change,"20""",200,500,East,10200,"40.584235000000, -111.557922000000",,,,,,
01/19/2010,Uintas,Uintas,Skier,Facets,"14""",20,300,Northeast,10900,"40.814190000000, -110.915077000000",,,,,,
01/19/2010,Salt Lake,Willows,Skier,New Snow/Old Snow Interface,"12""",40,100,Northwest,9700,"40.631672000000, -111.579809000000",,,,,,
01/18/2010,Salt Lake,Alexander Basin,Skier,,"18""",100,600,Northwest,9700,"40.674742000000, -111.673832000000",,,,,,
01/18/2010,Salt Lake,Twin Lakes Pass,Natural,,2',100,175,Northeast,9800,,,,,,,
